"","logFC","AveExpr","t","P.Value","adj.P.Val"
"clec5a",1.56075483400414,0.979900047239425,2.37496419654198,0.00929991317344663,0.553497437200637
"mob3b",-1.39202239065056,-1.71661864740201,-2.3738203984949,0.00932787041092932,0.553497437200637
"spry2",-1.4480301646104,0.276156242094378,-2.35171576094234,0.00988291530432043,0.583692366968719
"jakmip2",1.39506427375762,-1.055822760399,2.34620639378762,0.0100257030106038,0.58937144349312
"atf7ip2",1.33746926577834,2.4546854070582,2.34080099509457,0.0101675574178903,0.594943325021828
"igkv4-1",1.38101345835586,7.76296910710479,2.3322196002853,0.0103963871010247,0.602764442766649
"kcnh4",1.30703500767342,0.585618747244359,2.33221163188787,0.0103966016712659,0.602764442766649
"maged4",-1.40115398927511,-1.77445432304947,-2.31531506638622,0.0108604340681027,0.626780941492011
"cd274",-1.5122792546811,1.97472811155498,-2.30057229236928,0.0112798776353993,0.648028970153688
"rexo2",1.47614391114892,5.06047505504123,2.26363944226741,0.0123935359275573,0.706670609119447
"sh3rf2",1.50327596578353,-1.16618850019251,2.26303786437097,0.0124124436446331,0.706670609119447
"col3a1",-1.6308163120567,-3.20023423509125,-2.25571425337064,0.0126446540447376,0.716662701665641
"nphs1",1.48172945217179,-2.38387351501153,2.25254119115546,0.0127464339974999,0.719206157564293
"tns4",-1.53781033986331,-3.87466223990469,-2.22500469603136,0.0136601228603677,0.76733463480972
"ces5a",1.46953507769554,-3.8262426226295,2.22227719102385,0.0137536528530646,0.769169992964087
"st6galnac1",-1.29918654513453,0.8282336696583,-2.20237703642381,0.0144530694393174,0.804723985213801
"rbp7",1.53435808763037,-2.7387019718962,2.19128375034811,0.0148562030128472,0.823541885435856
"myo7a",-1.25652802237281,2.88338617497155,-2.13801947133132,0.0169304368346338,0.934427035602345
"evc",1.46545654829256,-0.651816557394332,2.13379402113844,0.0171051921236917,0.936797776251226
"slc1a1",-1.49991506748061,-2.73460925575213,-2.13339847377571,0.0171216303753488,0.936797776251226
"usp54",1.2155050121721,1.80136528191809,2.1263199255656,0.0174181120697014,0.948911717452396
"siglec1",-1.48451465355155,4.51364175338666,-2.11588201090736,0.017863359919422,0.968991442152681
"drd2",1.51235383381,1.73934720083159,2.11029864400441,0.0181055219691229,0.977930308409162
"crisp2",1.5596174996713,-0.435925094554338,2.09939869460601,0.0185864139508732,0.999632706064197
"klrc1",1.55152522736269,-1.79454884115034,2.09167263822543,0.0189338820831117,1
"atp1a3",-1.39341029323938,-0.366347942882008,-2.0904712986924,0.0189884080196474,1
"tshz2",1.53564378327349,-2.60857918387718,2.08734221901366,0.0191310620213225,1
"fam20a",-1.19125068193164,4.11777041299812,-2.08422254967915,0.0192742006176819,1
"sel1l2",1.46438852300156,-3.03797867957426,2.07371667123878,0.0197630064931994,1
"psma8",1.46931461334724,-2.82808927950382,2.07366425423504,0.0197654716518295,1
"tmigd2",-1.26261350766756,3.40569845397277,-2.06447775507934,0.0202015948410908,1
"septin3",1.27419535805372,2.25045163859631,2.06065355942924,0.0203855569462376,1
"prrg4",1.50292376918235,-2.94066597460546,2.05304073265051,0.0207560347380856,1
"znf462",-1.4369877000579,-2.14640349932008,-2.04969897222849,0.0209204680894641,1
"sh3rf3",-1.25977809251255,0.933162657505006,-2.01999051964192,0.0224317784203136,1
"nostrin",1.61165288940091,3.94560061342616,2.01888430336191,0.0224898014668509,1
"enpp2",-1.19172510719527,4.21420322871929,-2.01136292741118,0.022887704440545,1
"stmn2",1.26809710136591,2.13701525107991,1.99443491383753,0.0238051675161977,1
"znf365",1.37958578355138,-2.23660629306686,1.97327078018997,0.0249958984086776,1
"spata31d1",-1.33745255821817,-2.21589997594884,-1.95561496427093,0.0260274078805882,1
"cst9",1.3140842861999,0.609380137394323,1.94237851619146,0.0268240702174084,1
"hgfac",-1.25133420784341,-0.351025994858589,-1.91794294164192,0.0283487340557621,1
"ccl3",1.32779973393533,1.92626072196956,1.89718315379974,0.0297005676652588,1
"hsfy1",-1.48652951956112,-2.89751872196384,-1.88689484886137,0.0303902604640476,1
"camk2n2",1.37761365150604,-3.02647369962556,1.88673784247975,0.030400888426337,1
"otoa",1.25490410766608,4.67461050123153,1.88097064789254,0.0307934343533407,1
"rasd2",1.41732142360175,-4.04100095198983,1.8644087517534,0.0319443107196977,1
"glp2r",1.36544070945505,-4.04355109748843,1.85940493708088,0.0322989892483697,1
"lypd2",1.50443688688831,-3.19564693530342,1.85810909257008,0.0323913731588889,1
"sema4c",1.37255124816067,-1.64372436722126,1.84514291025119,0.0333279252098102,1
"popdc3",1.50220828247659,-4.17025537738524,1.838367546795,0.0338261894531209,1
"axin2",-1.21599616424534,1.48648735242161,-1.83701773008834,0.033926190344681,1
"prrt3",1.29990754749028,-0.975345872796252,1.81654793473185,0.035472975056178,1
"usp2",1.42001885140251,-0.786643167067609,1.80585323827933,0.0363040247322674,1
"iglc1",1.19692475170649,5.55270260739643,1.80394120107636,0.0364542831402746,1
"dnah7",1.39961532380088,-3.91643041587989,1.79512019411614,0.0371541452690052,1
"stc2",1.29804945570114,-3.38297460461426,1.75232465526265,0.0407083795334169,1
"pde6a",1.4185666761708,-2.59259480955125,1.74865491207089,0.0410256932877525,1
"sfrp2",1.26518328117316,0.568344253864921,1.74418012607447,0.0414153510317236,1
"dip2c",-1.33968863506565,-2.51587908240798,-1.73803280934807,0.0419555759647204,1
"slc28a3",1.61626327275953,-0.314916272267053,1.73662325654216,0.0420802544640619,1
"ervk-8",1.35484770912783,-1.8324766053057,1.72225962949406,0.0433680702451497,1
"slc4a3",1.3575193832941,-3.70117346538417,1.719329756307,0.0436346577692988,1
"tmem35a",1.30870062147933,-1.39193484961063,1.69383516752622,0.0460110966305395,1
"clec4e",1.35426229290759,2.19482086368227,1.67035650394503,0.0482913452498506,1
"uncharacterized protein c1orf185 homolog ",1.36774778163273,-1.19098416036679,1.66710857122419,0.0486138422282947,1
"susd2",-1.41031541742863,-0.988764549188226,-1.65820100751744,0.0495072172453912,1
