"","logFC","AveExpr","t","P.Value","adj.P.Val"
"vegfc",-1.89527918707365,-1.60923032066641,-4.45768453963115,7.26123219323918e-06,0.000986824878390859
"c2",-2.59774711716761,0.57587197946146,-4.45008606706215,7.4965146745836e-06,0.00100796222310704
"sox4",-1.50623538071964,0.885767618581547,-4.41979008166407,8.50957220239909e-06,0.00113213140069602
"c1qb",-2.30525474201666,1.93792183282316,-4.24264280274565,1.76323766931684e-05,0.0022064911784649
"col27a1",-1.8259512105615,-2.19852993375115,-4.22379228189013,1.90293469752252e-05,0.00233506714970748
"mx1",-1.84529378617747,6.07602855919801,-4.17711399960022,2.29590843759121e-05,0.00271196137782386
"klra1",-1.78509502950344,-0.761304537095361,-3.9422586781503,5.76758562988561e-05,0.00633882737183689
"c1qa",-2.02926078770374,1.71562343088644,-3.87608120360428,7.4235423437971e-05,0.00801932920369672
"mertk",-1.84571357254651,0.450231928218624,-3.76382984108494,0.000113077170747532,0.0120099358073787
"msx2",-1.69156481478376,0.514457166116729,-3.57260356507482,0.000226681716264318,0.0229202416949177
"atcay",-1.62504609921159,-0.798664935345857,-3.55344047680908,0.000242678333260259,0.0243429480482255
"txk",-1.33252242287797,4.9766979132318,-3.54654895088939,0.000248686271885231,0.0247491794516333
"mark1",-1.58015266860706,-2.87872694719306,-3.51056486952226,0.000282394338717332,0.0272456644812852
"shisa2",-1.80961769535571,-2.98837993580854,-3.50608160377291,0.000286882575191936,0.0274690065746279
"nrp1",-1.44752804027457,2.55326557872065,-3.4879121954949,0.000305766841994682,0.0290570459847428
"neo1",-1.68415651988298,0.619315322966997,-3.41249268046876,0.000397330216966726,0.0366558876806018
"col2a1",-1.61183455199762,-1.73834625347183,-3.3973147011975,0.000418618761261859,0.0383400182868741
