"","logFC","AveExpr","t","P.Value","adj.P.Val"
"igf2",1.63644424678847,-1.92638311104686,2.63011728185839,0.00464717767198947,0.277055087718278
"tox3",-1.47847329215486,-0.227957291777446,-2.60974784667349,0.00492189661028776,0.29205563970623
"slc36a2",1.2948133805435,1.85610714058753,2.59944112950167,0.00506638861150762,0.299224699349742
"maged4",-1.40550749939096,-1.77445432304947,-2.59551279851029,0.00512245572360696,0.301128920421714
"tns4",-1.54808797326992,-3.87466223990469,-2.58872943949084,0.00522058384798767,0.305476663216278
"muc3a",-1.77819928953836,-0.0700023674996996,-2.55955591557021,0.00566210930956153,0.329785251444922
"hoxc4",1.5936000414242,-3.21596148734903,2.55274523250482,0.00576988211351328,0.332707254896193
"st6galnac1",-1.3021645217927,0.8282336696583,-2.55160853986448,0.00578804694282701,0.332707254896193
"necab2",-1.73078299185186,-2.04866952875567,-2.55140849735955,0.00579124899732276,0.332707254896193
"clec5a",1.54105234739156,0.979900047239425,2.50815423360814,0.00652198967430779,0.372992884586317
"cygb",-1.40558046773781,-0.408185353611306,-2.49792366257824,0.00670642270164409,0.381812957324683
"cst9",1.3575278306176,0.609380137394323,2.48950660641523,0.00686163304746374,0.388897668551095
"kcnh4",1.29506996808667,0.585618747244359,2.47492248068389,0.00713815192528275,0.402763849034146
"crisp2",1.58083078681923,-0.435925094554338,2.4599401057689,0.00743250352524246,0.41750849802462
"hmgcs2",-2.03274285170652,0.182952035239594,-2.44568368847536,0.00772255752018004,0.430519317855894
"chrne",1.36429275398932,1.73442145669851,2.4443805261387,0.00774956572351782,0.430519317855894
"tshz2",1.56438151881812,-2.60857918387718,2.44357458056879,0.00776631097959838,0.430519317855894
"spry2",-1.41092222281183,0.276156242094378,-2.44089870354291,0.00782213863001579,0.431720568317771
"sh3rf2",1.46771894380979,-1.16618850019251,2.38927418191213,0.00897115002377469,0.492984196306471
"septin3",1.28868763740301,2.25045163859631,2.38242997085639,0.00913417309729071,0.499769756608906
"jakmip2",1.35113255615313,-1.055822760399,2.37837500907331,0.00923198787206398,0.502944373771623
"bhlha15",1.2855302736678,1.23006189582975,2.36874131141328,0.00946809052148336,0.513593116313426
"cd274",-1.47152858831547,1.97472811155498,-2.3500096027418,0.00994245412596084,0.537019990162474
"fam20a",-1.19111860206664,4.11777041299812,-2.33049551357028,0.0104587653323034,0.562503553340353
"atp1a3",-1.38295478637554,-0.366347942882008,-2.27802639902744,0.0119655835354061,0.639739033169666
"siglec1",-1.47542761166128,4.51364175338666,-2.27702644004006,0.0119960559269887,0.639739033169666
"sel1l2",1.44530889150306,-3.03797867957426,2.27432411543022,0.0120787453940256,0.641442281660038
"rexo2",1.43065500213057,5.06047505504123,2.27026285476623,0.0122039547731794,0.645379850954873
"ccl3",1.3505268394256,1.92626072196956,2.26603176989279,0.0123356050257248,0.649623799667232
"sh3rf3",-1.26265390566501,0.933162657505006,-2.25951783178029,0.012540711922859,0.657684887937823
"lypd2",1.55556463868763,-3.19564693530342,2.24738284977126,0.0129307616121116,0.6753384132871
"rasd2",1.43845277480015,-4.04100095198983,2.24066297142744,0.0131512749884175,0.684028660817318
"znf365",1.3905608015707,-2.23660629306686,2.23060285067287,0.0134875234167021,0.696496956322548
"enpp2",-1.18937883313018,4.21420322871929,-2.23019810226927,0.0135012069229389,0.696496956322548
"klrc1",1.5243380418438,-1.79454884115034,2.21807247829611,0.0139167859887185,0.712899032655053
"ces5a",1.4225552827934,-3.8262426226295,2.21763568436307,0.0139319614736766,0.712899032655053
"drd2",1.48422456028615,1.73934720083159,2.19776358709745,0.0146377651996503,0.74599481596121
"slc1a1",-1.45538489255996,-2.73460925575213,-2.18621381336375,0.0150620779747992,0.763816390038681
"spata31d1",-1.33120846577641,-2.21589997594884,-2.18497212759792,0.015108323246275,0.763816390038681
"iglc1",1.21265681244258,5.55270260739643,2.15974812840319,0.0160747587806716,0.809437753900033
"tmigd2",-1.25038845763419,3.40569845397277,-2.15234863932867,0.0163682131849135,0.82094383509572
"hsfy1",-1.48085980544661,-2.89751872196384,-2.13675217553149,0.0170019345149865,0.849357511205195
"dnah7",1.41889272741533,-3.91643041587989,2.12851720504897,0.0173449948140062,0.863084210449702
"popdc3",1.52545297277652,-4.17025537738524,2.12215267774305,0.0176142039279965,0.873042837042932
"stmn2",1.2585693788111,2.13701525107991,2.10909954369563,0.0181775996524335,0.897447976590262
"susd2",-1.45058080511724,-0.988764549188226,-2.10114322324809,0.0185285514075693,0.911215413386256
