"","logFC","AveExpr","t","P.Value","adj.P.Val"
"col27a1",-1.90044595930234,-2.22854192928242,-5.0119602171442,6.16051134072774e-07,9.38104853439252e-05
"pald1",-1.95573060401966,-0.269639337853675,-4.95888391471136,7.85197743839986e-07,0.000118144217671352
"mapt",1.97836461195683,-2.83646306166173,4.95143289220444,8.12282552130249e-07,0.000120781637369108
"trgc1",1.86861096107517,5.85173854809881,4.94376944312276,8.41083014250314e-07,0.000123609862989648
"nags",1.8271643923356,-2.39699375368807,4.8925534057228,1.06057791077268e-06,0.000154076370278803
"mzb1",1.75175441123614,3.8373299002773,4.86578987839532,1.1963872489612e-06,0.000171831118632052
"vwa5b2",1.69959429537088,0.63656121904916,4.85471818159631,1.25736172686271e-06,0.000178559492874357
"sdk2",1.73219379669258,-0.695608157204976,4.83987992101045,1.34381161779028e-06,0.000188715944858348
"vegfc",-1.90877788926071,-1.62842388727095,-4.80594007187381,1.56370922795856e-06,0.000217183746507344
"pnma8c",2.12021439415163,-2.58394659404501,4.8011240413754,1.59760268297924e-06,0.00021947935119755
"rap2c",1.96071677689309,-2.81311340385846,4.78268400888626,1.73406321270056e-06,0.000235664784358306
"c4orf50",1.9708546522161,-2.53793766727502,4.62950636690501,3.39592747044524e-06,0.000456607737222951
"nos2",1.6409991074335,0.766446006702213,4.57197980577642,4.35323159006223e-06,0.000579163095439963
"c2",-2.46121100943326,0.58212833417357,-4.41114614128606,8.61275721422192e-06,0.0011339233169849
"nr0b1",1.90740525307213,-2.92964688255623,4.40739692235991,8.74898449206957e-06,0.00113998365974502
"ildr1",1.76980028473628,-2.05981028968897,4.39866978755286,9.07414419423184e-06,0.00117028682113159
"mag",1.91911956135309,-3.38104901128693,4.33723667610975,1.1714217036857e-05,0.00149551504170541
"fabp4",2.31456027391138,-1.65279613914354,4.28550550280882,1.4494923173813e-05,0.00183201333993823
"igh-1a",1.65852450451137,5.87469691577111,4.25345470182529,1.65240623145563e-05,0.00206779825340274
"klra1",-1.80220272465759,-0.775608993718978,-4.25081958053479,1.67024826016158e-05,0.00206963409413551
"nrp1",-1.52507215809132,2.55206617990015,-4.20123797634254,2.04240942178795e-05,0.002506214823493
"thy1",1.83322664934077,2.06392736271642,4.17194347809943,2.29827728119614e-05,0.00279306986125366
"rai2",1.70066173692616,2.26810750938095,4.16106848783972,2.40084351214344e-05,0.00288992963333152
"tmem229a",1.96052838736835,-0.397792193474339,4.13700353600759,2.64358019065576e-05,0.00314598295773295
"msx2",-1.73463677016313,0.498530838226774,-4.13513807472228,2.66334501524982e-05,0.00314598295773295
"neo1",-1.78551972007853,0.608563922125578,-4.12842615713626,2.73563254489368e-05,0.00320144997545475
"kcnip3",1.73674584747206,-3.98579826388998,4.08966039088444,3.19121207299447e-05,0.0037003421459245
"hgd",1.76762929591383,-3.62513571185643,4.05798021306883,3.61640392335238e-05,0.00415524810793189
"ccl5",1.89531537490711,-3.50913058407516,4.0154739890077,4.27234274021484e-05,0.0048646972877095
"nlgn1",-1.69064051815688,-1.73694789538354,-3.96734717482096,5.1515641050686e-05,0.00578942481953801
"iglv3-21",1.72338633495727,5.79325122517189,3.96612043808183,5.17608200496713e-05,0.00578942481953801
"cnga3",1.77451096913898,-3.28116051011145,3.95171649551785,5.47239238868236e-05,0.00606715503513653
"gpr25",1.52515500180524,2.34297124797845,3.91089133909668,6.40237640077048e-05,0.00703649002863809
"fam89a",1.71040348486552,-1.514487791475,3.90231811775076,6.61588681978668e-05,0.00720846495821413
"amn",1.79222085904883,-1.37881167502494,3.85042781908434,8.05966686941951e-05,0.00870650680022164
"peg3",-1.71804917581592,0.897719346925084,-3.82961681221509,8.71880240081024e-05,0.00933872402913903
"znf229",-1.36235590432123,1.14545992131287,-3.80597797356862,9.52942173453557e-05,0.0101212068321677
"rnase13",-1.80294617858982,-1.83906526193005,-3.78618356784466,0.000102626262870155,0.0108091111367991
"txk",-1.36534372850273,4.96439473649617,-3.75702123616682,0.000114407641127207,0.0118617032763033
