"","logFC","AveExpr","t","P.Value","adj.P.Val"
"olfr6",2.34504554328292,-0.256129637476713,7.3667657131241,2.83039439888141e-12,9.17265507883644e-10
"hrh1",2.40116547387177,-2.46286809781592,7.17783257943387,8.39320959266804e-12,2.52575657242218e-09
"msc",2.45744023431672,1.18844718706122,7.08661639680267,1.41101529625692e-11,4.14740054171888e-09
"ddr2",3.2272649723987,1.1351405111421,6.97330280525167,2.67685708132047e-11,7.51839925573542e-09
"cdx2",2.26109018381874,-3.80504861425004,6.74236882890181,9.69878965414484e-11,2.43831470110058e-08
"mmp28",2.52760688803719,0.381058946907242,6.61505941734378,1.95157457389706e-10,4.65395302631791e-08
"wif1",1.88786871724573,-0.093888271593063,6.29723076405477,1.08068613490709e-09,2.35496414811908e-07
"nxf3",2.31602293356214,-2.92988998569403,5.99901449540738,5.13992458155086e-09,1.06497552108559e-06
"cdkn2a",1.59337976776371,1.87773676082955,5.90664292899946,8.25251630552686e-09,1.65561196167546e-06
"st8sia6",2.13198387492738,-4.02526566644487,5.87970146256736,9.46633551137861e-09,1.86945335200491e-06
"zc2hc1a",2.06479480964509,-2.09015405341324,5.83656867457799,1.17823802222886e-08,2.29103851737701e-06
"cga",2.01228025103404,0.230826530124858,5.59083500318514,4.01914798812792e-08,7.47029579734541e-06
"pls3",1.91994536968585,-0.416602900060174,5.53464183548633,5.2953325381839e-08,9.69966781885599e-06
"vit",2.09547017795385,1.17169599270638,5.32065742097904,1.48786470163889e-07,2.61182249500193e-05
"znf503",1.86359383999767,-0.277174304527339,5.3094117142837,1.56969275602935e-07,2.71771873198013e-05
"fam131b",1.94683647534395,2.23685182414065,5.2540664343185,2.0406089934416e-07,3.48530500920383e-05
"dstn",1.8522599349737,-0.628486562209457,5.21902582634809,2.40703692684478e-07,4.05633862911882e-05
"tmprss3",2.1201171745263,-1.81659919839307,5.21596308202861,2.44194697962223e-07,4.0610220888744e-05
"insrr",1.916989541508,-1.37232852373252,5.17328101876689,2.98279509625045e-07,4.89604509370252e-05
"mapt",2.01262512451207,-2.82461860675258,5.07201863036073,4.77311016672227e-07,7.65060304344921e-05
"gzmk",1.98850377954229,5.27070434600318,5.06559884247878,4.91645605617228e-07,7.65060304344921e-05
"iglv3-1",1.97051691327233,5.39660611117448,4.9649631311265,7.79152554952611e-07,0.00011864709809694
"trgc1",1.8557477509183,5.85383384486009,4.89110106750534,1.08795393725861e-06,0.000159891276895484
"vwa5b2",1.70492014917241,0.630046915979468,4.83414835308967,1.40399273998716e-06,0.000203966255640204
"c4orf50",2.01051780205342,-2.55018426697433,4.80679380729946,1.58575348861561e-06,0.000227753844802417
"nags",1.82097536569991,-2.40803972839978,4.77150064026788,1.85411665583665e-06,0.000260379782367993
"mzb1",1.74876842216193,3.81661128528969,4.76644603553959,1.89597563365032e-06,0.000263332264106664
"sdk2",1.72269061297932,-0.701268966488151,4.67763575517024,2.79895596126043e-06,0.000384521786895332
"pnma8c",2.10602902111593,-2.57039064496793,4.66550974721166,2.95064868077139e-06,0.000401002673938383
