PC1,PC2,PC3,PC4,PC5,ID,ID.y,Sample
0.0010873165727567369,-0.0365349728417002,0.0400791585304455,-0.11881826587303851,-0.17959119253811853,AGF18018,S18,S18_SSB_mum_end_2018B
-0.04959467414274175,-0.1283063914492639,0.006960613920723085,0.061801843748305406,-0.017957487834154975,AGF18019,S19,S19_SSB_mum_start_2018B
-0.04959467414274175,-0.1283063914492639,0.006960613920723085,0.061801843748305406,-0.017957487834154975,AGF18019,S19,S19_SSB_mum_end_2018B
-0.01702030816614631,0.01133815969758904,0.008153118842051986,-0.02007650264599856,0.007897076464083762,AGF18020,S20,S20_SSB_mum_start_2018B
-0.0628295895058699,-0.13123889385918192,0.08523378763443346,0.024019880784857856,-0.012996984158950037,AGF18021,S21,S21_SSB_mum_start_2018B
-0.0628295895058699,-0.13123889385918192,0.08523378763443346,0.024019880784857856,-0.012996984158950037,AGF18021,S21,S21_SSB_mum_end_2018B
-0.03184205615082923,-0.1576145733883131,0.04433991740849825,0.0947739047928306,0.024317946133618186,AGF18023,S23,S23_SSB_mum_start_2018B
-0.03184205615082923,-0.1576145733883131,0.04433991740849825,0.0947739047928306,0.024317946133618186,AGF18023,S23,S23_SSB_mum_end_2018B
-0.014703404926914559,0.045625952806993164,0.026764597568947328,0.04432626196939381,0.05569080312748994,AGFC18001,F1,F1_FWB_mum_start_2018B
-0.014703404926914559,0.045625952806993164,0.026764597568947328,0.04432626196939381,0.05569080312748994,AGFC18001,F1,F1_FWB_mum_end_2018B
-0.017645898957932712,0.15656295294255776,0.1912616984646948,0.22016377060133607,-0.08403515278991261,AGFC18005,F5,F5_FWB_mum_start_2018B
-0.017645898957932712,0.15656295294255776,0.1912616984646948,0.22016377060133607,-0.08403515278991261,AGFC18005,F5,F5_FWB_mum_end_2018B
-6.452999016594174e-5,-0.0039894607318211334,0.016464315393184856,-0.04835547852597471,-0.03824560957950883,AGFC18006,F6,F6_FWB_mum_end_2018B
-0.028248939918265378,-0.02930672487871892,-0.0229958926466192,-0.013229628341235637,0.0328267124329105,AGFC18007,F7,F7_FWB_mum_start_2018B
-0.028248939918265378,-0.02930672487871892,-0.0229958926466192,-0.013229628341235637,0.0328267124329105,AGFC18007,F7,F7_FWB_mum_end_2018B
-0.025353726603888165,-0.01516552901080692,0.004100506793768369,-0.0016317111456792225,0.003239968226410319,AGFC18008,F8,F8_FWB_mum_start_2018B
-0.025353726603888165,-0.01516552901080692,0.004100506793768369,-0.0016317111456792225,0.003239968226410319,AGFC18008,F8,F8_FWB_mum_end_2018B
-0.010646524770627693,0.021460288144489185,-0.026145378245650244,-0.02647853217691612,0.07403618847371876,AGFC18011,F11,F11_FWB_mum_start_2018B
-0.010646524770627693,0.021460288144489185,-0.026145378245650244,-0.02647853217691612,0.07403618847371876,AGFC18011,F11,F11_FWB_mum_end_2018B
-0.013298471001307339,-0.009498596788032377,-0.03564481800522479,0.01962305370147021,0.03261768791891564,AGFC18014,F14,F14_FWB_mum_start_2018B
-0.013298471001307339,-0.009498596788032377,-0.03564481800522479,0.01962305370147021,0.03261768791891564,AGFC18014,F14,F14_FWB_mum_end_2018B
-0.016912391251393794,3.7609314006223067e-4,-0.04052045219028421,-0.022484947661432105,0.013908596264285714,AGFC18015,F15,F15_FWB_mum_start_2018B
-0.016912391251393794,3.7609314006223067e-4,-0.04052045219028421,-0.022484947661432105,0.013908596264285714,AGFC18015,F15,F15_FWB_mum_end_2018B
0.012338320164910191,0.029523743511227905,-0.008826063408793381,-0.043060787362779906,0.03966058106662407,AGFC18016,F16,F16_FWB_mum_start_2018B
0.012338320164910191,0.029523743511227905,-0.008826063408793381,-0.043060787362779906,0.03966058106662407,AGFC18016,F16,F16_FWB_mum_end_2018B
-0.03594692400259182,0.030262474229837025,-0.04428077054322419,-0.007950200268657519,0.04893101435895034,AGFC18017,F17,F17_FWB_mum_start_2018B
-0.03594692400259182,0.030262474229837025,-0.04428077054322419,-0.007950200268657519,0.04893101435895034,AGFC18017,F17,F17_FWB_mum_end_2018B
-0.015985594792790204,-0.029389807186798456,-0.033241080482070855,-0.018594268911284267,0.015437632234296953,AGFC18018,F18,F18_FWB_mum_start_2018B
-0.015985594792790204,-0.029389807186798456,-0.033241080482070855,-0.018594268911284267,0.015437632234296953,AGFC18018,F18,F18_FWB_mum_end_2018B
-0.02654692250266407,-3.697130702240496e-4,-0.025233259703157703,0.013449096883745173,0.035074498198328814,AGFC18019,F19,F19_FWB_mum_start_2018B
-0.02654692250266407,-3.697130702240496e-4,-0.025233259703157703,0.013449096883745173,0.035074498198328814,AGFC18019,F19,F19_FWB_mum_end_2018B
-0.01342194103387035,-8.162196357855457e-4,0.03411217894545359,0.0027176004385578486,-0.00664610232491704,AGFC18021,F21,F21_FWB_mum_start_2018
-0.012364628511464321,-0.009004733645185736,-0.007414417213516624,-0.005098458171182721,-0.02627321967538314,AGFC18024,F24,F24_FWB_mum_end_2018B
-0.0036878703649637756,-0.026053424922574436,-0.01662297759971265,-0.07320304660882429,-0.016367904789015095,AGP18017,H3,H3_SSB_pup_start_2018B
-0.0036878703649637756,-0.026053424922574436,-0.01662297759971265,-0.07320304660882429,-0.016367904789015095,AGP18017,H3,H3_SSB_pup_end_2018B
-0.007054749617413842,0.0032607478990718274,-0.023146052527664263,-0.04682085257205768,0.07252984485049584,AGP18023,H6,H6_SSB_pup_start_2018B
-0.007054749617413842,0.0032607478990718274,-0.023146052527664263,-0.04682085257205768,0.07252984485049584,AGP18023,H6,H6_SSB_pup_end_2018B
-0.034403216232415906,0.021449014420550368,-0.007634209910938346,-0.03739630338618669,0.03306277437430412,AGP18026,H8,H8_SSB_pup_start_2018B
-0.034403216232415906,0.021449014420550368,-0.007634209910938346,-0.03739630338618669,0.03306277437430412,AGP18026,H8,H8_SSB_pup_end_2018B
-0.0032600957085134087,-0.033343929879771465,-0.04025673885673062,-0.021027239075798506,-0.010141537144204708,AGP18027,H7,H7_SSB_pup_start_2018B
0.007977045660421397,0.07713296674678861,-0.03256130590209774,0.022185335373584636,0.030051345385447407,AGP18065,H13,H13_SSB_pup_start_2018B
0.007977045660421397,0.07713296674678861,-0.03256130590209774,0.022185335373584636,0.030051345385447407,AGP18065,H13,H13_SSB_pup_end_2018B
-0.016256268966967122,0.033761537118621544,0.007870922290743182,-0.023252977899407,-0.02253687258908176,AGP18068,H15,H15_SSB_pup_end_2018
-0.004162904856868881,0.011056644629111472,-0.03730884215411177,-0.01885447147852402,-0.009764393234226386,AGP18075,H16,H16_SSB_pup_start_2018B
-0.004162904856868881,0.011056644629111472,-0.03730884215411177,-0.01885447147852402,-0.009764393234226386,AGP18075,H16,H16_SSB_pup_end_2018B
0.35206165761063635,-0.04226904913248899,-0.015725722296275182,0.0380748205154813,-0.017771947190030283,AGP18079,H14,H14_SSB_pup_start_2018B
0.35206165761063635,-0.04226904913248899,-0.015725722296275182,0.0380748205154813,-0.017771947190030283,AGP18079,H14,H14_SSB_pup_end_2018B
-0.0021693569119594406,-0.08182179383861808,0.06207795083706492,-0.22171761853342506,-0.37307826001629124,AGP18085,H17,H17_SSB_pup_start_2018B
-0.0021693569119594406,-0.08182179383861808,0.06207795083706492,-0.22171761853342506,-0.37307826001629124,AGP18085,H17,H17_SSB_pup_end_2018B
-0.10338006189373221,-0.3431937009354471,0.06989435862607891,0.15359012028677754,-0.00968427593959692,AGP18110,H18,H18_SSB_pup_start_2018B
-0.10338006189373221,-0.3431937009354471,0.06989435862607891,0.15359012028677754,-0.00968427593959692,AGP18110,H18,H18_SSB_pup_end_2018B
-0.11469950808791843,-0.3577323688220203,0.135096568001727,0.14243133198819669,-0.002387740179930044,AGP18167,H20,H20_SSB_pup_start_2018B
-0.11469950808791843,-0.3577323688220203,0.135096568001727,0.14243133198819669,-0.002387740179930044,AGP18167,H20,H20_SSB_pup_end_2018B
-0.08241846476018685,-0.3678562736540635,0.09852260965040861,0.19871105178783233,0.00984333110172176,AGP18181,H22,H22_SSB_pup_start_2018B
-0.08241846476018685,-0.3678562736540635,0.09852260965040861,0.19871105178783233,0.00984333110172176,AGP18181,H22,H22_SSB_pup_end_2018B
-0.00450309702621896,0.005735566635374086,0.028350340378601485,-0.0422447110226047,0.0014652549797778706,AGP18266,H19,H19_SSB_pup_start_2018B
-0.00450309702621896,0.005735566635374086,0.028350340378601485,-0.0422447110226047,0.0014652549797778706,AGP18266,H19,H19_SSB_pup_end_2018B
-0.017747474392560313,0.04127488456199304,0.007856723606167012,0.030517038852484534,0.06140460417103466,AGPC18001,C1,C1_FWB_pup_start_2018A
-0.017747474392560313,0.04127488456199304,0.007856723606167012,0.030517038852484534,0.06140460417103466,AGPC18001,C1,C1_FWB_pup_end_2018B
-0.012447743580833798,0.11290453007375162,0.1392804636160645,0.16563616908283288,-0.04752688066109792,AGPC18005,C5,C5_FWB_pup_start_2018B
-0.012447743580833798,0.11290453007375162,0.1392804636160645,0.16563616908283288,-0.04752688066109792,AGPC18005,C5,C5_FWB_pup_end_2018B
-0.0028163744137063,0.008091143535539382,-0.008078318537223855,-0.03270654707690099,-0.032014241205651675,AGPC18006,C6,C6_FWB_pup_start_2018B
-0.0028163744137063,0.008091143535539382,-0.008078318537223855,-0.03270654707690099,-0.032014241205651675,AGPC18006,C6,C6_FWB_pup_end_2018B
-0.015026983075378348,-0.03933063897477971,-0.004404587192368563,-0.009085806986125098,0.025484969866430344,AGPC18007,C7,C7_FWB_pup_start_2018B
-0.015026983075378348,-0.03933063897477971,-0.004404587192368563,-0.009085806986125098,0.025484969866430344,AGPC18007,C7,C7_FWB_pup_end_2018B
-0.0384497100251171,-0.018667371527998224,0.01167803354545578,0.004598604267633265,0.012392732421659615,AGPC18008,C8,C8_FWB_pup_start_2018B
-0.0384497100251171,-0.018667371527998224,0.01167803354545578,0.004598604267633265,0.012392732421659615,AGPC18008,C8,C8_FWB_pup_end_2018B
-0.00624955786521123,0.0031537324640604106,0.009083948356776589,-0.0337902862626972,0.01802938267817631,AGPC18009,C9,C9_FWB_pup_start_2018B
-0.00624955786521123,0.0031537324640604106,0.009083948356776589,-0.0337902862626972,0.01802938267817631,AGPC18009,C9,C9_FWB_pup_end_2018B
-0.019188861564546227,0.023460601251832944,-0.021701337075992717,-0.024125985713592257,0.05537464094185243,AGPC18011,C11,C11_FWB_pup_start_2018B
-0.02265386652558611,-0.020059134540804553,-0.030406041827577335,0.010005083453796998,0.04335734600025411,AGPC18014,C14,C14_FWB_pup_start_2018B
-0.02265386652558611,-0.020059134540804553,-0.030406041827577335,0.010005083453796998,0.04335734600025411,AGPC18014,C14,C14_FWB_pup_end_2018B
-0.0188990860766718,0.008311340604959179,-0.028238093146909733,-0.031753168615702036,0.0056745384400137735,AGPC18015,C15,C15_FWB_pup_start_2018B
0.01688905192472932,0.03333146734051562,-0.0020073260559035,-0.04493501170662749,0.0368504644728005,AGPC18016,C16,C16_FWB_pup_start_2018B
-0.027929914053846278,0.02403921201168367,-0.05271629308345757,0.018072663561737874,0.029313492541906853,AGPC18017,C17,C17_FWB_pup_start_2018B
-0.027929914053846278,0.02403921201168367,-0.05271629308345757,0.018072663561737874,0.029313492541906853,AGPC18017,C17,C17_FWB_pup_end_2018B
-0.024981972636124325,-0.04456570172959088,-0.03517049164894107,-0.022989698476642357,0.004490920355831146,AGPC18018,C18,C18_FWB_pup_start_2018B
-0.024981972636124325,-0.04456570172959088,-0.03517049164894107,-0.022989698476642357,0.004490920355831146,AGPC18018,C18,C18_FWB_pup_end_2018B
-0.029137986080685793,0.011867141503700697,-0.020613904853101758,0.017489005244124792,0.046837305836032656,AGPC18019,C19,C19_FWB_pup_start_2018B
-0.029137986080685793,0.011867141503700697,-0.020613904853101758,0.017489005244124792,0.046837305836032656,AGPC18019,C19,C19_FWB_pup_end_2018B
-0.023928159212623454,-0.015147267782954905,0.0340506567020378,5.385336846704131e-4,-0.008911151383144982,AGPC18021,C21,C21_FWB_pup_start_2018
-0.011873029372149744,0.004057059575261393,-0.011462247473307435,-0.012406302454699713,-0.01061736907338095,AGPC18024,C24,C24_FWB_pup_start_2018B
-0.011873029372149744,0.004057059575261393,-0.011462247473307435,-0.012406302454699713,-0.01061736907338095,AGPC18024,C24,C24_FWB_pup_end_2018B
0.010021603745748228,0.020527743544156398,-0.021557632159681595,-0.021895349913801383,0.039554870298254684,AGFC19019,FWB19,FWB19_FWB_mum_start_2019B
0.010021603745748228,0.020527743544156398,-0.021557632159681595,-0.021895349913801383,0.039554870298254684,AGFC19019,FWB19,FWB19_FWB_mum_end_2019B
-9.224019572866558e-4,0.02083501468217881,0.04414200409121475,-0.029913210866734014,0.025341293457525022,AGPC19010,N10,N10_FWB_pup_start_2019B
-9.224019572866558e-4,0.02083501468217881,0.04414200409121475,-0.029913210866734014,0.025341293457525022,AGPC19010,N10,N10_FWB_pup_end_2019B
0.008442163307138824,0.021034191188143692,-0.041789573701281245,-0.022178398288604673,0.03887204665657847,AGFC19004,FWB4,FWB4_FWB_mum_start_2019B
0.008442163307138824,0.021034191188143692,-0.041789573701281245,-0.022178398288604673,0.03887204665657847,AGFC19004,FWB4,FWB4_FWB_mum_end_2019B
4.76426092720782e-4,0.016003150310662392,-0.012005581878577195,-0.028290785822381884,0.04425555027151752,AGPC19019,N19,N19_FWB_pup_start_2019B
4.76426092720782e-4,0.016003150310662392,-0.012005581878577195,-0.028290785822381884,0.04425555027151752,AGPC19019,N19,N19_FWB_pup_end_2019B
-0.0011308139271855703,-0.005024385595743349,-0.01769355979731109,-0.030741129871475682,-0.03135369989433793,AGFC19005,FWB5,FWB5_FWB_mum_start_2019B
-0.0011308139271855703,-0.005024385595743349,-0.01769355979731109,-0.030741129871475682,-0.03135369989433793,AGFC19005,FWB5,FWB5_FWB_mum_end_2019B
-0.013858398008913605,-0.025595028255534738,0.014223226850428015,-0.05667762369415471,-0.025818879199392242,AGPC19012,N12,N12_FWB_pup_start_2019B
-0.013858398008913605,-0.025595028255534738,0.014223226850428015,-0.05667762369415471,-0.025818879199392242,AGPC19012,N12,N12_FWB_pup_end_2019B
0.006446099782965906,0.03207677684027096,-0.04870477348022849,-0.035029628592952465,0.03293466230225602,AGPC19004,N4,N4_FWB_pup_end_2019B
-0.01085072190458894,-0.026113397814140193,0.028373960463376053,-0.04055689415096591,-0.007311182865746536,AGFC19012,FWB12,FWB12_FWB_mum_start_2019B
-0.01085072190458894,-0.026113397814140193,0.028373960463376053,-0.04055689415096591,-0.007311182865746536,AGFC19012,FWB12,FWB12_FWB_mum_end_2019B
-0.024872538041952615,0.03392162174603588,-0.044819940575726795,-0.022906968879878066,-0.04344585601318053,AGFC19021,FWB21,FWB21_FWB_mum_start_2019B
-0.024872538041952615,0.03392162174603588,-0.044819940575726795,-0.022906968879878066,-0.04344585601318053,AGFC19021,FWB21,FWB21_FWB_mum_end_2019B
0.019022837096560486,0.007859513429495806,0.00921705155812478,-0.06003844028184321,-0.030994579365759264,AGFC19006,FWB6,FWB6_FWB_mum_start_2019B
0.019022837096560486,0.007859513429495806,0.00921705155812478,-0.06003844028184321,-0.030994579365759264,AGFC19006,FWB6,FWB6_FWB_mum_end_2019B
0.0017449727559349158,0.007754221609856008,-0.029533013146985327,-0.021995653986474947,-0.017670021836675983,AGPC19005,N5,N5_FWB_pup_start_2019B
0.0017449727559349158,0.007754221609856008,-0.029533013146985327,-0.021995653986474947,-0.017670021836675983,AGPC19005,N5,N5_FWB_pup_end_2019B
-0.014589756131205164,-0.004171092893478782,0.016314678925781933,-0.005822860858476977,0.0027048414217867305,AGF19020,SSB20,SSB20_SSB_mum_start_2019B
-0.017794309044577877,0.027586259367743664,0.04523168322611024,-0.021520174896841965,-0.005686578118042009,AGP19020,T2,T2_SSB_pup_start_2019B
